iter	Passed	Remaining
1675	24898	123659
1676	24909	123628
1677	24923	123608
1678	24935	123580
1679	24949	123559
1680	24961	123530
1681	24974	123508
1682	24988	123485
1683	25001	123464
1684	25060	123667
1685	25108	123813
1686	25166	124010
1687	25202	124103
1688	25239	124192
1689	25273	124274
1690	25308	124355
1691	25337	124413
1692	25357	124419
1693	25373	124408
1694	25386	124388
1695	25402	124376
1696	25418	124368
1697	25432	124348
1698	25446	124328
1699	25454	124276
1700	25468	124259
1701	25483	124245
1702	25498	124227
1703	25517	124235
1704	25531	124213
1705	25547	124201
1706	25559	124175
1707	25572	124148
1708	25587	124136
1709	25603	124122
1710	25622	124127
1711	25639	124121
1712	25653	124105
1713	25666	124081
1714	25680	124058
1715	25695	124045
1716	25709	124025
1717	25720	123991
1718	25731	123957
1719	25743	123926
1720	25756	123902
1721	25767	123868
1722	25779	123838
1723	25791	123812
1724	25804	123785
1725	25816	123755
1726	25828	123727
1727	25841	123702
1728	25854	123680
1729	25870	123670
1730	25883	123647
1731	25897	123627
1732	25911	123607
1733	25923	123579
1734	25936	123553
1735	25948	123526
1736	25961	123498
1737	25973	123469
1738	25986	123445
1739	26004	123447
1740	26022	123448
1741	26041	123448
1742	26057	123441
1743	26078	123454
1744	26097	123458
1745	26114	123454
1746	26123	123410
1747	26140	123403
1748	26153	123381
1749	26167	123358
1750	26181	123339
1751	26197	123332
1752	26214	123325
1753	26230	123317
1754	26248	123316
1755	26264	123307
1756	26282	123305
1757	26299	123300
1758	26317	123296
1759	26334	123292
1760	26356	123309
1761	26369	123288
1762	26382	123263
1763	26396	123243
1764	26412	123231
1765	26433	123248
1766	26455	123264
1767	26481	123299
1768	26502	123312
1769	26526	123342
1770	26551	123372
1771	26575	123398
1772	26600	123432
1773	26624	123456
1774	26647	123479
1775	26664	123473
1776	26682	123472
1777	26698	123460
1778	26716	123460
1779	26733	123455
1780	26751	123452
1781	26809	123638
1782	26854	123759
1783	26886	123821
1784	26910	123848
1785	26929	123851
1786	26954	123881
1787	26977	123902
1788	27002	123934
1789	27032	123986
1790	27061	124034
1791	27084	124057
1792	27108	124080
1793	27125	124076
1794	27142	124069
1795	27166	124093
1796	27191	124123
1797	27216	124155
1798	27243	124192
1799	27264	124203
1800	27290	124237
1801	27315	124270
1802	27340	124298
1803	27358	124297
1804	27423	124506
1805	27487	124712
1806	27512	124741
1807	27560	124874
1808	27664	125260
1809	27691	125299
1810	27755	125505
1811	27780	125531
1812	27792	125502
1813	27807	125487
1814	27823	125472
1815	27840	125467
1816	27863	125486
1817	27877	125461
1818	27883	125406
1819	27896	125383
1820	27912	125368
1821	27924	125336
1822	27937	125311
1823	27950	125286
1824	27963	125262
1825	27979	125247
1826	27992	125223
1827	28006	125200
1828	28019	125176
1829	28033	125154
1830	28046	125127
1831	28060	125109
1832	28075	125090
1833	28089	125072
1834	28109	125077
1835	28126	125068
1836	28140	125046
1837	28154	125024
1838	28167	125000
1839	28180	124976
1840	28196	124961
1841	28208	124932
1842	28222	124910
1843	28237	124892
1844	28252	124875
1845	28266	124855
1846	28281	124838
1847	28295	124818
1848	28309	124799
1849	28327	124794
1850	28340	124768
1851	28353	124744
1852	28366	124718
1853	28380	124695
1854	28393	124673
1855	28408	124653
1856	28422	124632
1857	28436	124611
1858	28449	124586
1859	28462	124560
1860	28476	124541
1861	28489	124513
1862	28502	124489
1863	28517	124474
1864	28529	124444
1865	28540	124410
1866	28552	124378
1867	28567	124364
1868	28588	124371
1869	28607	124374
1870	28624	124367
1871	28646	124381
1872	28665	124381
1873	28689	124401
1874	28712	124419
1875	28728	124409
1876	28740	124380
1877	28755	124363
1878	28770	124344
1879	28784	124325
1880	28802	124322
1881	28829	124353
1882	28850	124364
1883	28868	124361
1884	28887	124362
1885	28907	124368
1886	28929	124378
1887	28947	124375
1888	28963	124364
1889	28979	124349
1890	28993	124328
1891	29007	124310
1892	29023	124295
1893	29040	124287
1894	29055	124272
1895	29070	124254
1896	29088	124248
1897	29103	124232
1898	29117	124211
1899	29138	124220
1900	29153	124205
1901	29161	124159
1902	29177	124145
1903	29195	124142
1904	29215	124147
1905	29238	124164
1906	29259	124173
1907	29287	124209
1908	29309	124222
1909	29327	124217
1910	29345	124216
1911	29361	124203
1912	29377	124191
1913	29393	124177
1914	29410	124169
1915	29428	124165
1916	29449	124175
1917	29487	124253
1918	29636	124801
1919	29734	125133
1920	29856	125566
1921	29958	125911
1922	30010	126050
1923	30031	126056
1924	30048	126047
1925	30070	126059
1926	30089	126057
1927	30147	126219
1928	30185	126296
1929	30207	126309
1930	30230	126325
1931	30251	126328
1932	30284	126386
1933	30303	126386
1934	30334	126433
1935	30374	126518
1936	30420	126630
1937	30445	126651
1938	30467	126661
1939	30485	126654
1940	30508	126672
1941	30529	126676
1942	30548	126673
1943	30566	126667
1944	30587	126674
1945	30605	126667
1946	30623	126662
1947	30643	126662
1948	30661	126656
1949	30689	126693
1950	30723	126753
1951	30756	126807
1952	30781	126829
1953	30816	126893
1954	30846	126935
1955	30864	126931
1956	30881	126917
1957	30895	126893
1958	30908	126867
1959	30921	126843
1960	30941	126843
1961	30959	126834
1962	30975	126819
1963	30995	126823
1964	31013	126815
1965	31031	126809
1966	31048	126797
1967	31062	126775
1968	31081	126774
1969	31097	126759
1970	31116	126755
1971	31130	126732
1972	31148	126726
1973	31165	126715
1974	31189	126731
1975	31226	126801
1976	31259	126856
1977	31306	126966
1978	31329	126980
1979	31346	126968
1980	31366	126969
1981	31387	126975
1982	31406	126971
1983	31428	126980
1984	31446	126975
1985	31457	126937
1986	31476	126935
1987	31499	126947
1988	31520	126951
1989	31536	126939
1990	31551	126920
1991	31565	126897
1992	31586	126900
1993	31608	126910
1994	31618	126868
1995	31635	126859
1996	31653	126852
1997	31720	127039
1998	31831	127405
1999	31992	127970
2000	32026	128025
2001	32076	128145
2002	32096	128147
2003	32113	128131
2004	32128	128114
2005	32148	128114
2006	32176	128143
2007	32221	128243
2008	32301	128482
2009	32329	128514
2010	32351	128522
2011	32371	128519
2012	32393	128528
2013	32411	128520
2014	32438	128548
2015	32451	128518
2016	32470	128511
2017	32487	128500
2018	32508	128504
2019	32527	128499
2020	32534	128449
2021	32549	128428
2022	32562	128400
2023	32576	128373
2024	32583	128324
2025	32598	128302
2026	32613	128280
2027	32628	128262
2028	32641	128231
2029	32657	128216
2030	32671	128190
2031	32686	128171
2032	32699	128142
2033	32712	128116
2034	32724	128084
2035	32740	128068
2036	32767	128093
2037	32794	128120
2038	32822	128151
2039	32850	128179
2040	32944	128470
2041	32984	128544
2042	32998	128522
2043	33012	128496
2044	33027	128477
2045	33043	128458
2046	33057	128436
2047	33074	128421
2048	33087	128393
2049	33100	128364
2050	33114	128340
2051	33125	128305
2052	33136	128270
2053	33150	128244
2054	33166	128226
2055	33179	128197
2056	33197	128192
2057	33211	128166
2058	33224	128137
2059	33238	128112
2060	33252	128087
2061	33270	128078
2062	33289	128075
2063	33304	128054
2064	33326	128060
2065	33340	128037
2066	33359	128032
2067	33379	128030
2068	33401	128037
2069	33423	128041
2070	33443	128039
2071	33462	128036
2072	33482	128034
2073	33496	128010
2074	33509	127983
2075	33523	127958
2076	33536	127930
2077	33549	127899
2078	33555	127846
2079	33568	127818
2080	33582	127792
2081	33596	127770
2082	33611	127747
2083	33624	127722
2084	33639	127700
2085	33653	127675
2086	33665	127644
2087	33677	127612
2088	33690	127584
2089	33704	127560
2090	33719	127540
2091	33735	127524
2092	33752	127512
2093	33767	127491
2094	33784	127476
2095	33802	127470
2096	33822	127466
2097	33842	127464
2098	33859	127454
2099	33878	127445
2100	33896	127436
2101	33916	127437
2102	33931	127416
2103	33947	127399
2104	33954	127348
2105	33976	127354
2106	33991	127335
2107	34009	127325
2108	34024	127303
2109	34037	127278
2110	34050	127250
2111	34064	127224
2112	34077	127197
2113	34091	127174
2114	34106	127152
2115	34189	127387
2116	34220	127425
2117	34282	127579
2118	34399	127937
2119	34430	127976
2120	34444	127953
2121	34458	127928
2122	34475	127914
2123	34517	127994
2124	34541	128007
2125	34555	127982
2126	34570	127962
2127	34583	127933
2128	34597	127906
2129	34611	127885
2130	34625	127859
2131	34641	127841
2132	34658	127828
2133	34674	127812
2134	34689	127791
2135	34701	127759
2136	34716	127736
2137	34731	127715
2138	34744	127687
2139	34756	127658
2140	34771	127635
2141	34784	127609
2142	34798	127582
2143	34814	127568
2144	34830	127550
2145	34843	127522
2146	34857	127498
2147	34871	127473
2148	34885	127449
2149	34899	127423
2150	34912	127396
2151	34928	127377
2152	34942	127353
2153	34956	127329
2154	34971	127309
2155	34986	127290
2156	34994	127241
2157	35009	127220
2158	35027	127212
2159	35042	127192
2160	35056	127165
2161	35070	127143
2162	35086	127124
2163	35101	127104
2164	35115	127081
2165	35129	127057
2166	35143	127033
2167	35165	127035
2168	35180	127016
2169	35195	126994
2170	35208	126967
2171	35223	126947
2172	35240	126933
2173	35251	126899
2174	35265	126874
2175	35281	126856
2176	35294	126831
2177	35308	126806
2178	35322	126783
2179	35336	126758
2180	35350	126733
2181	35362	126702
2182	35376	126677
2183	35390	126652
2184	35402	126623
2185	35417	126600
2186	35430	126573
2187	35442	126544
2188	35454	126513
2189	35468	126487
2190	35482	126465
2191	35496	126440
2192	35510	126417
2193	35525	126394
2194	35540	126374
2195	35558	126363
2196	35570	126335
2197	35631	126476
2198	35664	126519
2199	35700	126574
2200	35732	126614
2201	35768	126667
2202	35800	126706
2203	35826	126725
2204	35862	126780
2205	35895	126820
2206	35929	126869
2207	35963	126913
2208	35977	126891
2209	35992	126869
2210	36008	126850
2211	36021	126825
2212	36036	126804
2213	36050	126780
2214	36064	126756
2215	36081	126740
2216	36096	126719
2217	36111	126700
2218	36126	126680
2219	36142	126662
2220	36156	126636
2221	36169	126610
2222	36189	126605
2223	36202	126577
2224	36214	126548
2225	36227	126519
2226	36242	126498
2227	36256	126473
2228	36270	126450
2229	36283	126422
2230	36298	126401
2231	36312	126378
2232	36324	126345
2233	36335	126313
2234	36349	126287
2235	36363	126262
2236	36377	126240
2237	36391	126214
2238	36404	126188
2239	36418	126163
2240	36429	126131
2241	36444	126107
2242	36457	126081
2243	36470	126053
2244	36482	126024
2245	36496	126000
2246	36513	125984
2247	36524	125951
2248	36536	125921
2249	36548	125889
2250	36562	125864
2251	36575	125837
2252	36588	125809
2253	36602	125785
2254	36617	125765
2255	36631	125743
2256	36646	125720
2257	36659	125695
2258	36673	125671
2259	36686	125644
2260	36699	125617
2261	36714	125596
2262	36729	125573
2263	36743	125550
2264	36762	125544
2265	36782	125540
2266	36799	125529
2267	36818	125520
2268	36837	125514
2269	36854	125501
2270	36871	125487
2271	36888	125474
2272	36914	125489
2273	36939	125502
2274	36963	125512
2275	37001	125572
2276	37019	125559
2277	37036	125546
2278	37052	125530
2279	37070	125518
2280	37090	125515
2281	37110	125512
2282	37134	125521
2283	37159	125535
2284	37184	125549
2285	37216	125584
2286	37241	125596
2287	37265	125608
2288	37290	125619
2289	37315	125634
2290	37336	125632
2291	37356	125629
2292	37375	125622
2293	37395	125619
2294	37415	125613
2295	37479	125759
2296	37544	125904
2297	37587	125977
2298	37627	126041
2299	37691	126185
2300	37747	126302
2301	37773	126315
2302	37796	126323
2303	37818	126324
2304	37840	126325
2305	37854	126300
2306	37872	126290
2307	37900	126314
2308	37931	126345
2309	37974	126417
2310	37992	126405
2311	38010	126396
2312	38031	126394
2313	38053	126395
2314	38074	126394
2315	38092	126382
2316	38114	126384
2317	38138	126393
2318	38160	126396
2319	38179	126387
2320	38202	126390
2321	38274	126560
2322	38365	126787
2323	38380	126768
2324	38396	126749
2325	38410	126725
2326	38424	126701
2327	38439	126677
2328	38453	126654
2329	38465	126623
2330	38478	126592
2331	38492	126569
2332	38506	126544
2333	38519	126515
2334	38532	126487
2335	38546	126464
2336	38560	126439
2337	38577	126423
2338	38591	126399
2339	38606	126378
2340	38621	126356
2341	38637	126338
2342	38650	126311
2343	38668	126298
2344	38683	126278
2345	38699	126259
2346	38713	126235
2347	38726	126208
2348	38741	126185
2349	38756	126163
2350	38772	126146
2351	38786	126123
2352	38800	126096
2353	38813	126070
2354	38828	126046
2355	38839	126015
2356	38852	125986
2357	38866	125962
2358	38881	125938
2359	38894	125912
2360	38908	125886
2361	38920	125857
2362	38933	125830
2363	38947	125803
2364	38963	125785
2365	38974	125752
2366	38985	125717
2367	39002	125705
2368	39023	125702
2369	39041	125690
2370	39059	125677
2371	39078	125672
2372	39097	125662
2373	39115	125649
2374	39134	125641
2375	39222	125854
2376	39258	125900
2377	39321	126035
2378	39388	126180
2379	39436	126262
2380	39456	126259
2381	39470	126232
2382	39483	126204
2383	39503	126200
2384	39564	126325
2385	39584	126318
2386	39603	126309
2387	39620	126295
2388	39639	126286
2389	39659	126280
2390	39681	126280
2391	39700	126272
2392	39721	126269
2393	39742	126265
2394	39757	126244
2395	39775	126232
2396	39788	126205
2397	39803	126182
2398	39816	126153
2399	39831	126131
2400	39846	126110
2401	39862	126092
2402	39871	126051
2403	39884	126024
2404	39897	125996
2405	39911	125970
2406	39928	125955
2407	39937	125916
2408	39951	125892
2409	39966	125869
2410	39984	125857
2411	40003	125847
2412	40023	125841
2413	40042	125832
2414	40060	125821
2415	40083	125824
2416	40104	125823
2417	40114	125784
2418	40132	125773
2419	40156	125779
2420	40174	125766
2421	40191	125752
2422	40208	125735
2423	40228	125731
2424	40246	125717
2425	40264	125704
2426	40278	125680
2427	40293	125660
2428	40307	125634
2429	40319	125604
2430	40333	125580
2431	40346	125553
2432	40363	125537
2433	40381	125524
2434	40396	125503
2435	40411	125481
2436	40424	125452
2437	40437	125427
2438	40453	125409
2439	40467	125383
2440	40490	125385
2441	40509	125377
2442	40532	125379
2443	40552	125374
2444	40663	125650
2445	40720	125757
2446	40755	125797
2447	40821	125932
2448	40860	125986
2449	40872	125955
2450	40885	125925
2451	40899	125901
2452	40914	125877
2453	40926	125847
2454	40942	125827
2455	40956	125804
2456	40981	125814
2457	41019	125862
2458	41041	125860
2459	41055	125835
2460	41067	125806
2461	41080	125779
2462	41094	125751
2463	41108	125729
2464	41123	125705
2465	41136	125677
2466	41151	125655
2467	41165	125630
2468	41179	125605
2469	41192	125578
2470	41207	125555
2471	41220	125530
2472	41239	125518
2473	41251	125489
2474	41266	125465
2475	41280	125442
2476	41293	125413
2477	41307	125390
2478	41321	125364
2479	41332	125332
2480	41346	125306
2481	41361	125284
2482	41373	125253
2483	41387	125230
2484	41401	125205
2485	41415	125179
2486	41431	125161
2487	41446	125139
2488	41461	125118
2489	41476	125095
2490	41491	125074
2491	41505	125050
2492	41520	125027
2493	41534	125004
2494	41548	124978
2495	41555	124932
2496	41568	124905
2497	41582	124879
2498	41596	124856
2499	41610	124830
2500	41628	124819
2501	41642	124793
2502	41655	124767
2503	41670	124744
2504	41683	124716
2505	41690	124673
2506	41703	124644
2507	41715	124614
2508	41730	124591
2509	41742	124563
2510	41759	124545
2511	41777	124532
2512	41788	124501
2513	41801	124473
2514	41817	124454
2515	41834	124437
2516	41847	124411
2517	41861	124388
2518	41874	124361
2519	41888	124335
2520	41902	124310
2521	41915	124283
2522	41929	124258
2523	41943	124234
2524	42008	124360
2525	42041	124393
2526	42069	124409
2527	42102	124441
2528	42142	124493
2529	42181	124543
2530	42233	124632
2531	42262	124649
2532	42284	124649
2533	42298	124626
2534	42312	124599
2535	42325	124573
2536	42339	124549
2537	42353	124523
2538	42368	124501
2539	42381	124475
2540	42396	124452
2541	42410	124427
2542	42424	124402
2543	42448	124408
2544	42471	124410
2545	42492	124405
2546	42553	124518
2547	42571	124506
2548	42591	124500
2549	42602	124467
2550	42615	124438
2551	42629	124413
2552	42643	124388
2553	42656	124361
2554	42672	124341
2555	42686	124318
2556	42698	124289
2557	42714	124268
2558	42726	124238
2559	42739	124212
2560	42756	124196
2561	42771	124174
2562	42783	124144
2563	42796	124115
2564	42811	124095
2565	42825	124071
2566	42838	124044
2567	42853	124020
2568	42866	123993
2569	42879	123967
2570	42896	123951
2571	42911	123929
2572	42925	123906
2573	42939	123880
2574	42958	123870
2575	42971	123842
2576	42986	123820
2577	43000	123796
2578	43014	123771
2579	43026	123744
2580	43041	123721
2581	43055	123696
2582	43069	123674
2583	43084	123650
2584	43099	123630
2585	43117	123617
2586	43136	123606
2587	43147	123572
2588	43171	123577
2589	43191	123571
2590	43211	123563
2591	43230	123553
2592	43251	123550
2593	43271	123542
2594	43291	123536
2595	43312	123529
2596	43332	123524
2597	43353	123518
2598	43373	123511
2599	43394	123507
2600	43415	123502
2601	43436	123498
2602	43458	123495
2603	43468	123461
2604	43488	123454
2605	43511	123454
2606	43529	123441
2607	43551	123441
2608	43606	123531
2609	43681	123680
2610	43766	123856
2611	43783	123840
2612	43912	124142
2613	43991	124301
2614	44015	124304
2615	44040	124309
2616	44060	124302
2617	44075	124280
2618	44130	124369
2619	44147	124355
2620	44162	124331
2621	44177	124309
2622	44191	124284
2623	44205	124261
2624	44220	124237
2625	44233	124209
2626	44245	124179
2627	44259	124156
2628	44273	124130
2629	44287	124107
2630	44302	124084
2631	44315	124057
2632	44331	124037
2633	44339	123995
2634	44353	123969
2635	44366	123944
2636	44382	123924
2637	44398	123903
2638	44412	123880
2639	44425	123853
2640	44440	123830
2641	44454	123807
2642	44469	123783
2643	44476	123739
2644	44489	123713
2645	44503	123688
2646	44517	123663
2647	44530	123636
2648	44546	123618
2649	44562	123596
2650	44576	123574
2651	44589	123545
2652	44597	123503
2653	44610	123476
2654	44625	123454
2655	44638	123426
2656	44652	123403
2657	44664	123374
2658	44678	123349
2659	44692	123325
2660	44706	123299
2661	44720	123275
2662	44735	123253
2663	44753	123239
2664	44767	123214
2665	44781	123189
2666	44794	123162
2667	44809	123142
2668	44824	123119
2669	44838	123096
2670	44851	123068
2671	44865	123043
2672	44879	123021
2673	44893	122994
2674	44907	122970
2675	44919	122941
2676	44932	122913
2677	44946	122889
2678	44954	122847
2679	44980	122856
2680	45003	122856
2681	45027	122859
2682	45048	122853
2683	45068	122847
2684	45090	122843
2685	45108	122830
2686	45121	122803
2687	45135	122779
2688	45148	122752
2689	45160	122723
2690	45177	122705
2691	45193	122686
2692	45206	122660
2693	45220	122635
2694	45235	122614
2695	45296	122717
2696	45336	122763
2697	45367	122785
2698	45395	122797
2699	45457	122903
2700	45522	123016
2701	45534	122987
2702	45548	122961
2703	45555	122918
2704	45568	122892
2705	45582	122867
2706	45596	122841
2707	45611	122821
2708	45625	122797
2709	45640	122773
2710	45653	122748
2711	45669	122728
2712	45685	122708
2713	45699	122685
2714	45711	122656
2715	45729	122641
2716	45861	122932
2717	45984	123200
2718	46004	123190
2719	46023	123179
2720	46041	123167
2721	46066	123170
2722	46082	123152
2723	46100	123137
2724	46116	123117
2725	46140	123119
2726	46157	123104
2727	46175	123090
2728	46196	123084
2729	46215	123071
2730	46234	123059
2731	46252	123046
2732	46271	123035
2733	46284	123008
2734	46298	122983
2735	46313	122960
2736	46330	122942
2737	46345	122921
2738	46359	122898
2739	46373	122873
2740	46386	122846
2741	46402	122826
2742	46415	122797
2743	46428	122771
2744	46442	122747
2745	46456	122722
2746	46470	122697
2747	46484	122673
2748	46499	122650
2749	46511	122622
2750	46525	122597
2751	46540	122575
2752	46559	122563
2753	46574	122541
2754	46588	122516
2755	46603	122494
2756	46618	122474
2757	46631	122447
2758	46646	122422
2759	46661	122402
2760	46675	122377
2761	46689	122354
2762	46704	122331
2763	46721	122314
2764	46735	122289
2765	46747	122260
2766	46762	122237
2767	46780	122223
2768	46797	122206
2769	46810	122180
2770	46825	122159
2771	46840	122136
2772	46852	122107
2773	46867	122085
2774	46882	122062
2775	46895	122035
2776	46908	122009
2777	46924	121990
2778	46945	121983
2779	46964	121971
2780	46982	121958
2781	47054	122084
2782	47105	122156
2783	47148	122207
2784	47207	122298
2785	47259	122373
2786	47376	122614
2787	47408	122635
2788	47419	122604
2789	47434	122582
2790	47452	122568
2791	47469	122551
2792	47518	122614
2793	47541	122613
2794	47555	122589
2795	47568	122562
2796	47583	122539
2797	47595	122510
2798	47609	122486
2799	47624	122464
2800	47638	122437
2801	47652	122413
2802	47668	122393
2803	47683	122372
2804	47698	122348
2805	47710	122319
2806	47722	122290
2807	47741	122278
2808	47755	122254
2809	47771	122234
2810	47786	122211
2811	47799	122183
2812	47813	122158
2813	47826	122131
2814	47841	122109
2815	47854	122083
2816	47867	122057
2817	47882	122033
2818	47895	122007
2819	47911	121987
2820	47925	121962
2821	47938	121936
2822	47955	121918
2823	47970	121895
2824	47983	121870
2825	47997	121845
2826	48010	121818
2827	48025	121795
2828	48039	121770
2829	48054	121749
2830	48069	121726
2831	48082	121701
2832	48099	121683
2833	48113	121658
2834	48127	121634
2835	48141	121610
2836	48155	121584
2837	48170	121564
2838	48184	121538
2839	48197	121512
2840	48213	121491
2841	48227	121467
2842	48241	121442
2843	48253	121414
2844	48267	121389
2845	48280	121362
2846	48294	121338
2847	48309	121317
2848	48323	121292
2849	48340	121276
2850	48354	121250
2851	48369	121228
2852	48382	121203
2853	48401	121189
2854	48415	121167
2855	48429	121141
2856	48443	121117
2857	48457	121093
2858	48539	121238
2859	48571	121259
2860	48632	121352
2861	48717	121505
2862	48797	121643
2863	48858	121735
2864	48879	121730
2865	48901	121724
2866	48921	121715
2867	48942	121708
2868	49021	121843
2869	49045	121844
2870	49064	121831
2871	49082	121818
2872	49101	121805
2873	49120	121792
2874	49136	121773
2875	49153	121756
2876	49168	121732
2877	49182	121709
2878	49198	121689
2879	49212	121664
2880	49227	121642
2881	49244	121623
2882	49259	121601
2883	49273	121577
2884	49286	121549
2885	49299	121523
2886	49313	121498
2887	49327	121473
2888	49341	121448
2889	49355	121425
2890	49368	121397
2891	49383	121375
2892	49397	121351
2893	49412	121328
2894	49424	121300
2895	49442	121283
2896	49461	121271
2897	49475	121248
2898	49490	121225
2899	49504	121201
2900	49519	121178
2901	49532	121151
2902	49547	121130
2903	49561	121104
2904	49577	121085
2905	49589	121055
2906	49602	121027
2907	49617	121006
2908	49634	120988
2909	49649	120966
2910	49664	120945
2911	49677	120918
2912	49694	120901
2913	49710	120880
2914	49724	120856
2915	49739	120834
2916	49754	120811
2917	49768	120789
2918	49782	120763
2919	49796	120739
2920	49810	120714
2921	49824	120689
2922	49838	120666
2923	49852	120641
2924	49864	120613
2925	49880	120593
2926	49895	120569
2927	49912	120552
2928	49924	120523
2929	49936	120494
2930	49948	120466
2931	49962	120440
2932	49976	120417
2933	50076	120599
2934	50104	120610
2935	50175	120720
2936	50211	120751
2937	50244	120770
2938	50278	120794
2939	50294	120775
2940	50310	120755
2941	50326	120736
2942	50339	120709
2943	50353	120683
2944	50366	120657
2945	50381	120634
2946	50396	120613
2947	50410	120589
2948	50426	120568
2949	50445	120555
2950	50460	120535
2951	50498	120566
2952	50530	120585
2953	50547	120567
2954	50562	120545
2955	50575	120518
2956	50588	120492
2957	50603	120469
2958	50618	120447
2959	50634	120427
2960	50647	120401
2961	50663	120380
2962	50676	120354
2963	50694	120339
2964	50716	120334
2965	50740	120333
2966	50757	120316
2967	50775	120301
2968	50788	120274
2969	50805	120257
2970	50821	120236
2971	50836	120214
2972	50850	120190
2973	50865	120169
2974	50880	120146
2975	50895	120123
2976	50907	120096
2977	50922	120074
2978	50938	120052
2979	50952	120029
2980	50972	120018
2981	50989	120002
2982	51005	119981
2983	51020	119960
2984	51034	119935
2985	51048	119912
2986	51062	119887
2987	51076	119861
2988	51089	119836
2989	51103	119812
2990	51118	119788
2991	51132	119764
2992	51146	119739
2993	51159	119714
2994	51172	119688
2995	51188	119667
2996	51202	119643
2997	51219	119625
2998	51233	119602
2999	51248	119579
3000	51262	119554
3001	51275	119529
3002	51289	119505
3003	51296	119464
3004	51309	119438
3005	51322	119412
3006	51337	119388
3007	51350	119362
3008	51364	119338
3009	51377	119311
3010	51391	119287
3011	51404	119261
3012	51418	119237
3013	51431	119210
3014	51445	119186
3015	51459	119162
3016	51473	119139
3017	51493	119127
3018	51511	119114
3019	51607	119279
3020	51640	119298
3021	51693	119364
3022	51765	119472
3023	51817	119537
3024	51858	119574
3025	51874	119554
3026	51891	119537
3027	51906	119515
3028	51921	119493
3029	51975	119561
3030	51992	119543
3031	52006	119518
3032	52020	119494
3033	52033	119468
3034	52047	119443
3035	52062	119422
3036	52078	119402
3037	52094	119382
3038	52108	119357
3039	52125	119340
3040	52138	119313
3041	52153	119292
3042	52170	119273
3043	52184	119248
3044	52200	119228
3045	52215	119208
3046	52233	119193
3047	52248	119170
3048	52262	119147
3049	52279	119128
3050	52295	119110
3051	52310	119086
3052	52324	119063
3053	52338	119038
3054	52352	119013
3055	52366	118990
3056	52382	118969
3057	52397	118947
3058	52411	118924
3059	52425	118898
3060	52439	118876
3061	52456	118858
3062	52470	118832
3063	52484	118809
3064	52498	118784
3065	52513	118762
3066	52525	118735
3067	52538	118708
3068	52554	118689
3069	52577	118684
3070	52601	118682
3071	52620	118669
3072	52643	118665
3073	52661	118650
3074	52681	118640
3075	52692	118608
3076	52710	118594
3077	52731	118586
3078	52749	118570
3079	52763	118547
3080	52776	118519
3081	52791	118497
3082	52806	118475
3083	52820	118453
3084	52834	118427
3085	52848	118404
3086	52863	118383
3087	52879	118361
3088	52892	118337
3089	52908	118315
3090	52923	118293
3091	53018	118452
3092	53119	118621
3093	53177	118696
3094	53209	118712
3095	53239	118722
3096	53280	118757
3097	53305	118758
3098	53321	118738
3099	53335	118714
3100	53349	118689
3101	53372	118685
3102	53387	118664
3103	53456	118760
3104	53488	118776
3105	53507	118764
3106	53529	118757
3107	53547	118742
3108	53565	118726
3109	53583	118710
3110	53605	118703
3111	53624	118691
3112	53647	118686
3113	53671	118682
3114	53689	118668
3115	53710	118659
3116	53729	118645
3117	53752	118640
3118	53767	118618
3119	53780	118592
3120	53794	118567
3121	53808	118544
3122	53822	118519
3123	53837	118498
3124	53852	118475
3125	53866	118451
3126	53882	118430
3127	53897	118409
3128	53911	118384
3129	53926	118363
3130	53940	118338
3131	53955	118316
3132	53969	118291
3133	53982	118266
3134	54000	118250
3135	54016	118229
3136	54031	118206
3137	54045	118182
3138	54059	118158
3139	54072	118133
3140	54086	118107
3141	54101	118086
3142	54116	118065
3143	54130	118040
3144	54145	118017
3145	54159	117993
3146	54173	117970
3147	54187	117945
3148	54201	117920
3149	54215	117896
3150	54228	117870
3151	54245	117853
3152	54263	117836
3153	54278	117814
3154	54292	117791
3155	54306	117767
3156	54319	117741
3157	54334	117719
3158	54350	117698
3159	54365	117676
3160	54378	117650
3161	54392	117627
3162	54405	117601
3163	54413	117562
3164	54425	117535
3165	54438	117508
3166	54503	117594
3167	54565	117673
3168	54619	117736
3169	54634	117714
3170	54688	117775
3171	54725	117801
3172	54759	117819
3173	54776	117801
3174	54793	117783
3175	54804	117754
3176	54819	117731
3177	54874	117796
3178	54891	117777
3179	54907	117757
3180	54922	117735
3181	54936	117710
3182	54949	117685
3183	54962	117659
3184	54970	117621
3185	54985	117598
3186	54999	117575
3187	55013	117551
3188	55025	117522
3189	55032	117483
3190	55046	117458
3191	55060	117434
3192	55076	117414
3193	55090	117391
3194	55105	117368
3195	55119	117344
3196	55133	117319
3197	55150	117301
3198	55164	117277
3199	55178	117253
3200	55194	117234
3201	55208	117211
3202	55224	117191
3203	55237	117164
3204	55252	117142
3205	55267	117120
3206	55281	117096
3207	55296	117074
3208	55310	117050
3209	55325	117028
3210	55339	117005
3211	55354	116981
3212	55369	116960
3213	55384	116937
3214	55405	116927
3215	55419	116903
3216	55434	116882
3217	55450	116862
3218	55465	116840
3219	55480	116818
3220	55495	116798
3221	55511	116776
3222	55523	116749
3223	55539	116730
3224	55553	116705
3225	55568	116682
3226	55580	116655
3227	55595	116633
3228	55609	116609
