iter	RMSE
2925	0.6154146864
2926	0.6154145961
2927	0.6154131661
2928	0.6154131638
2929	0.6154131457
2930	0.615413108
2931	0.6154129348
2932	0.6154123731
2933	0.6154114923
2934	0.6154114874
2935	0.615410291
2936	0.6154098793
2937	0.6154096472
2938	0.6154093791
2939	0.6154088498
2940	0.6154087484
2941	0.6154057242
2942	0.6154056715
2943	0.6154055061
2944	0.615405238
2945	0.6154051685
2946	0.6154045627
2947	0.6154044311
2948	0.6154034545
2949	0.6154015659
2950	0.6154005179
2951	0.6154003608
2952	0.6154002457
2953	0.6153992602
2954	0.6153973487
2955	0.6153972745
2956	0.6153967189
2957	0.61539624
2958	0.6153961549
2959	0.6153956699
2960	0.615395401
2961	0.6153946981
2962	0.6153946316
2963	0.61539373
2964	0.6153909922
2965	0.6153906882
2966	0.6153901243
2967	0.6153898107
2968	0.615389736
2969	0.6153892438
2970	0.615388995
2971	0.6153882061
2972	0.6153881546
2973	0.6153879546
2974	0.6153876339
2975	0.6153874573
2976	0.6153874073
2977	0.6153871035
2978	0.6153854396
2979	0.6153844326
2980	0.6153834373
2981	0.6153828705
2982	0.6153827774
2983	0.6153825396
2984	0.6153824998
2985	0.6153822487
2986	0.615381455
2987	0.6153813306
2988	0.6153802042
2989	0.6153801445
2990	0.6153795139
2991	0.6153788634
2992	0.6153787493
2993	0.6153785498
2994	0.6153784434
2995	0.6153783808
2996	0.6153780806
2997	0.6153778394
2998	0.615377593
2999	0.6153770908
3000	0.6153767526
3001	0.6153763175
3002	0.6153758904
3003	0.6153758904
3004	0.6153755045
3005	0.6153754319
3006	0.6153747707
3007	0.6153746384
3008	0.6153743549
3009	0.6153743408
3010	0.6153741289
3011	0.6153740955
3012	0.6153737576
3013	0.6153735283
3014	0.6153735274
3015	0.6153735194
3016	0.6153733082
3017	0.6153729212
3018	0.6153723004
3019	0.6153723004
3020	0.6153722658
3021	0.6153713947
3022	0.6153711156
3023	0.6153706004
3024	0.615370565
3025	0.6153704817
3026	0.6153702392
3027	0.6153690441
3028	0.6153690004
3029	0.6153689945
3030	0.6153687432
3031	0.6153687088
3032	0.6153684956
3033	0.6153681677
3034	0.6153678477
3035	0.6153669096
3036	0.6153663238
3037	0.6153662201
3038	0.6153661474
3039	0.6153653316
3040	0.6153652377
3041	0.6153650558
3042	0.6153646009
3043	0.6153645795
3044	0.6153637425
3045	0.6153632902
3046	0.6153630872
3047	0.6153629935
3048	0.6153627259
3049	0.6153621447
3050	0.6153615017
3051	0.6153609417
3052	0.6153608981
3053	0.6153603455
3054	0.615359242
3055	0.6153590101
3056	0.6153588621
3057	0.6153584657
3058	0.615357693
3059	0.6153574331
3060	0.615356646
3061	0.6153566045
3062	0.6153565632
3063	0.615356371
3064	0.6153561518
3065	0.6153559104
3066	0.6153559021
3067	0.6153557596
3068	0.6153555686
3069	0.6153533038
3070	0.6153529724
3071	0.6153512676
3072	0.6153502095
3073	0.615350068
3074	0.6153498547
3075	0.6153498547
3076	0.6153496719
3077	0.6153496304
3078	0.615349348
3079	0.6153481851
3080	0.6153481459
3081	0.6153477297
3082	0.6153472439
3083	0.6153470063
3084	0.6153469004
3085	0.6153464725
3086	0.6153459504
3087	0.6153456581
3088	0.6153456376
3089	0.6153420054
3090	0.6153418142
3091	0.6153416126
3092	0.6153409844
3093	0.6153402546
3094	0.6153402535
3095	0.6153402381
3096	0.6153380449
3097	0.6153378649
3098	0.6153370464
3099	0.6153368691
3100	0.6153368202
3101	0.6153361483
3102	0.6153345702
3103	0.6153340757
3104	0.615333002
3105	0.6153329118
3106	0.6153328588
3107	0.6153328295
3108	0.6153327653
3109	0.6153327494
3110	0.6153312388
3111	0.6153306597
3112	0.6153280981
3113	0.6153279422
3114	0.6153276456
3115	0.6153274984
3116	0.6153263095
3117	0.6153260442
3118	0.6153259206
3119	0.6153257997
3120	0.6153256568
3121	0.6153253935
3122	0.6153251478
3123	0.6153246864
3124	0.6153242368
3125	0.6153230868
3126	0.6153229779
3127	0.6153217521
3128	0.6153211873
3129	0.6153204526
3130	0.6153204176
3131	0.615319447
3132	0.6153192606
3133	0.6153192379
3134	0.6153181299
3135	0.6153150072
3136	0.6153147034
3137	0.6153146117
3138	0.6153143807
3139	0.6153143534
3140	0.6153143154
3141	0.6153137024
3142	0.6153135889
3143	0.6153133817
3144	0.6153127421
3145	0.6153119036
3146	0.6153110785
3147	0.6153109533
3148	0.6153088257
3149	0.6153082395
3150	0.6153081994
3151	0.6153079847
3152	0.6153071447
3153	0.6153068063
3154	0.6153067211
3155	0.6153066855
3156	0.6153058804
3157	0.6153045501
3158	0.6153016309
3159	0.615300205
3160	0.6153001135
3161	0.6152992398
3162	0.6152989593
3163	0.6152989592
3164	0.6152989558
3165	0.6152989326
3166	0.6152986742
3167	0.6152984391
3168	0.6152982685
3169	0.6152982684
3170	0.6152981349
3171	0.6152977753
3172	0.6152972308
3173	0.615296764
3174	0.6152967312
3175	0.6152967203
3176	0.6152967139
3177	0.6152967087
3178	0.6152966777
3179	0.6152966473
3180	0.6152923413
3181	0.6152910207
3182	0.6152909915
3183	0.6152909487
3184	0.6152909487
3185	0.6152908492
3186	0.6152900678
3187	0.6152900105
3188	0.6152900102
3189	0.6152900102
3190	0.6152900026
3191	0.6152899314
3192	0.6152898015
3193	0.615287588
3194	0.6152872949
3195	0.6152871054
3196	0.6152867714
3197	0.6152865142
3198	0.6152861654
3199	0.6152860483
3200	0.6152857982
3201	0.6152856466
3202	0.6152848432
3203	0.6152848076
3204	0.6152846666
3205	0.6152839261
3206	0.6152839175
3207	0.615283704
3208	0.6152836505
3209	0.6152832937
3210	0.6152832175
3211	0.6152831161
3212	0.6152828601
3213	0.6152820047
3214	0.6152819027
3215	0.6152815669
3216	0.615280916
3217	0.6152800642
3218	0.6152795295
3219	0.615279334
3220	0.6152787112
3221	0.6152782112
3222	0.6152781938
3223	0.615277967
3224	0.61527795
3225	0.6152776402
3226	0.6152775104
3227	0.6152773476
3228	0.6152772986
3229	0.6152764274
3230	0.615275938
3231	0.6152758499
3232	0.615274298
3233	0.6152737612
3234	0.6152731962
3235	0.6152731184
3236	0.6152730014
3237	0.6152728983
3238	0.6152727255
3239	0.6152721016
3240	0.6152720326
3241	0.6152715105
3242	0.6152713246
3243	0.6152708867
3244	0.6152693377
3245	0.6152693332
3246	0.6152691481
3247	0.6152691481
3248	0.6152689249
3249	0.6152689135
3250	0.6152688464
3251	0.6152678226
3252	0.6152675637
3253	0.6152673306
3254	0.6152670357
3255	0.6152664224
3256	0.6152660798
3257	0.6152659433
3258	0.6152657207
3259	0.615264918
3260	0.6152648161
3261	0.6152646293
3262	0.6152646287
3263	0.6152644793
3264	0.6152644793
3265	0.6152642915
3266	0.615264194
3267	0.6152631818
3268	0.6152630836
3269	0.6152626225
3270	0.615262099
3271	0.6152619204
3272	0.6152612554
3273	0.6152607515
3274	0.6152599351
3275	0.6152598293
3276	0.6152597136
3277	0.6152595687
3278	0.6152587624
3279	0.6152584969
3280	0.6152584565
3281	0.6152583309
3282	0.6152581411
3283	0.6152574285
3284	0.6152573497
3285	0.6152570663
3286	0.6152555694
3287	0.6152554947
3288	0.6152554947
3289	0.6152554874
3290	0.6152554108
3291	0.6152553279
3292	0.6152547521
3293	0.6152546038
3294	0.6152545539
3295	0.615254488
3296	0.6152540004
3297	0.6152538337
3298	0.6152538212
3299	0.6152533503
3300	0.6152515043
3301	0.6152513694
3302	0.6152506003
3303	0.6152503757
3304	0.6152503616
3305	0.6152502873
3306	0.6152498451
3307	0.6152497676
3308	0.6152472513
3309	0.6152469203
3310	0.6152454187
3311	0.615245143
3312	0.6152451135
3313	0.615245095
3314	0.6152446818
3315	0.6152441307
3316	0.6152440971
3317	0.6152440489
3318	0.6152438022
3319	0.6152433879
3320	0.6152433427
3321	0.6152432266
3322	0.6152424704
3323	0.6152418489
3324	0.6152410529
3325	0.6152409765
3326	0.6152407696
3327	0.6152407103
3328	0.6152400952
3329	0.6152398592
3330	0.6152391563
3331	0.6152390685
3332	0.6152390305
3333	0.6152382876
3334	0.6152380839
3335	0.6152380566
3336	0.6152380325
3337	0.6152380254
3338	0.6152353513
3339	0.6152351465
3340	0.6152351134
3341	0.6152349021
3342	0.6152343163
3343	0.6152339556
3344	0.61523395
3345	0.6152337004
3346	0.6152335631
3347	0.6152333297
3348	0.6152333258
3349	0.615231753
3350	0.6152316575
3351	0.6152315583
3352	0.6152315018
3353	0.6152300654
3354	0.6152298958
3355	0.6152298813
3356	0.6152290326
3357	0.6152285871
3358	0.615227753
3359	0.6152275432
3360	0.6152268423
3361	0.6152264386
3362	0.6152261129
3363	0.6152260109
3364	0.6152259205
3365	0.6152259205
3366	0.6152259054
3367	0.6152255527
3368	0.6152253924
3369	0.6152245402
3370	0.6152243705
3371	0.6152240352
3372	0.6152238351
3373	0.6152237628
3374	0.6152237383
3375	0.6152230504
3376	0.6152220594
3377	0.6152219221
3378	0.615221871
3379	0.6152188997
3380	0.6152181476
3381	0.6152181097
3382	0.6152180056
3383	0.6152175947
3384	0.6152175514
3385	0.6152174433
3386	0.6152165823
3387	0.6152163954
3388	0.6152163442
3389	0.6152163241
3390	0.6152162374
3391	0.6152160947
3392	0.6152143775
3393	0.6152139563
3394	0.6152138827
3395	0.6152138806
3396	0.6152132081
3397	0.6152126021
3398	0.6152124171
3399	0.615212283
3400	0.6152120225
3401	0.615211972
3402	0.615211773
3403	0.6152109761
3404	0.6152109342
3405	0.615209633
3406	0.615209584
3407	0.6152092878
3408	0.6152089202
3409	0.6152089067
3410	0.6152087909
3411	0.6152087173
3412	0.6152080979
3413	0.6152076274
3414	0.6152076274
3415	0.6152074222
3416	0.6152074026
3417	0.6152056055
3418	0.6152049121
3419	0.6152044527
3420	0.6152044281
3421	0.6152033877
3422	0.6152020617
3423	0.6152020215
3424	0.6152018539
3425	0.6152015676
3426	0.615201542
3427	0.6152013211
3428	0.6152008126
3429	0.615200355
3430	0.615200264
3431	0.6152002426
3432	0.6151993669
3433	0.6151992931
3434	0.6151991277
3435	0.6151990804
3436	0.6151989727
3437	0.6151987571
3438	0.615197804
3439	0.6151962432
3440	0.615196208
3441	0.6151961499
3442	0.6151959705
3443	0.6151959618
3444	0.6151957217
3445	0.6151953469
3446	0.6151952152
3447	0.6151942901
3448	0.6151925913
3449	0.6151925383
3450	0.6151921466
3451	0.6151918084
3452	0.6151917605
3453	0.6151917202
3454	0.6151908929
3455	0.6151908461
3456	0.6151907101
3457	0.6151906996
3458	0.6151906473
3459	0.6151901768
3460	0.6151901634
3461	0.615188992
3462	0.6151889539
3463	0.6151889483
3464	0.6151885321
3465	0.6151869638
3466	0.6151866743
3467	0.6151866163
3468	0.6151862164
3469	0.6151861326
3470	0.6151861255
3471	0.615185652
3472	0.6151853281
3473	0.6151852704
3474	0.6151852704
3475	0.6151848761
3476	0.6151848593
3477	0.6151847496
3478	0.615184539
3479	0.6151844534
3480	0.6151840164
3481	0.6151838524
3482	0.6151838524
3483	0.6151838136
3484	0.6151836154
3485	0.6151835821
3486	0.6151828599
3487	0.6151826707
3488	0.6151819495
3489	0.6151819334
3490	0.6151817786
3491	0.6151811282
3492	0.615181094
3493	0.6151806181
3494	0.6151798997
3495	0.6151798676
3496	0.6151795878
3497	0.6151794294
3498	0.6151793251
3499	0.6151788637
3500	0.6151786331
3501	0.6151779712
3502	0.615177546
3503	0.6151772333
3504	0.615177088
3505	0.6151761292
3506	0.6151761292
3507	0.6151760899
3508	0.6151760143
3509	0.6151758771
3510	0.6151757852
3511	0.6151757793
3512	0.615174709
3513	0.6151741514
3514	0.615174051
3515	0.615173705
3516	0.6151736302
3517	0.6151727643
3518	0.6151719698
3519	0.6151719659
3520	0.615171625
3521	0.6151713775
3522	0.6151712103
3523	0.6151709764
3524	0.6151707866
3525	0.6151704475
3526	0.6151703647
3527	0.6151701367
3528	0.6151699563
3529	0.6151698607
3530	0.6151697182
3531	0.6151696476
3532	0.6151696244
3533	0.6151693851
3534	0.6151693473
3535	0.6151693351
3536	0.6151691691
3537	0.6151687696
3538	0.615168754
3539	0.6151686928
3540	0.6151686405
3541	0.6151685864
3542	0.6151685404
3543	0.6151685314
3544	0.6151683615
3545	0.6151682928
3546	0.6151681424
3547	0.6151679071
3548	0.6151672985
3549	0.6151667016
3550	0.6151666025
3551	0.6151665895
3552	0.6151664652
3553	0.6151651226
3554	0.6151651173
3555	0.6151650173
3556	0.6151648328
3557	0.6151634161
3558	0.6151634035
3559	0.6151631023
3560	0.6151624554
3561	0.6151623121
3562	0.6151622521
3563	0.6151620286
3564	0.6151620162
3565	0.6151617174
3566	0.6151613477
3567	0.6151612722
3568	0.6151612085
3569	0.6151609171
3570	0.6151608819
3571	0.6151608186
3572	0.6151597182
3573	0.6151596988
3574	0.6151585084
3575	0.6151584272
3576	0.6151580629
3577	0.6151580629
3578	0.6151579767
3579	0.6151579755
3580	0.6151579603
3581	0.6151576396
3582	0.6151573142
3583	0.6151572408
3584	0.6151572403
3585	0.6151571457
3586	0.6151570643
3587	0.6151570224
3588	0.6151566532
3589	0.6151564566
3590	0.6151563021
3591	0.6151562664
3592	0.6151560561
3593	0.6151552742
3594	0.6151552319
3595	0.6151551454
3596	0.6151546985
3597	0.6151546753
3598	0.6151530961
3599	0.6151530494
3600	0.6151530315
3601	0.615153
3602	0.6151529667
3603	0.6151511568
3604	0.6151506022
3605	0.6151504134
3606	0.6151499366
3607	0.6151499236
3608	0.6151498909
3609	0.6151498254
3610	0.615149711
3611	0.6151491152
3612	0.6151491152
3613	0.6151491103
3614	0.6151490752
3615	0.6151471396
3616	0.615146991
3617	0.6151467271
3618	0.6151465588
3619	0.615146556
3620	0.6151465504
3621	0.6151464704
3622	0.615146329
3623	0.6151443001
3624	0.6151436515
3625	0.6151436515
3626	0.6151433865
3627	0.6151433783
3628	0.6151428768
3629	0.6151428484
3630	0.6151421746
3631	0.615142006
3632	0.6151419911
3633	0.615141963
3634	0.6151410275
3635	0.6151391761
3636	0.6151385847
3637	0.6151379521
3638	0.6151378481
3639	0.6151378312
3640	0.6151372164
3641	0.6151353432
3642	0.615135331
3643	0.6151348182
3644	0.6151348128
3645	0.6151347702
3646	0.6151347169
3647	0.6151347112
3648	0.6151346806
3649	0.6151346724
3650	0.615134053
3651	0.6151340447
3652	0.6151338652
3653	0.6151337625
3654	0.6151335004
3655	0.6151334612
3656	0.6151328816
3657	0.6151326565
3658	0.6151324561
3659	0.6151313603
3660	0.61513115
3661	0.615129383
3662	0.615129383
3663	0.6151293804
3664	0.6151293038
3665	0.6151292848
3666	0.6151292802
3667	0.6151291152
3668	0.6151290286
3669	0.6151282122
3670	0.6151282112
3671	0.615128165
3672	0.6151280644
3673	0.6151280621
3674	0.6151280445
3675	0.6151274269
3676	0.6151274221
3677	0.6151268853
3678	0.6151267959
3679	0.6151259743
3680	0.6151258801
3681	0.6151258437
3682	0.6151258143
3683	0.6151246166
3684	0.6151239437
3685	0.6151231299
3686	0.6151226415
3687	0.615120688
3688	0.6151205693
3689	0.6151197832
3690	0.6151196816
3691	0.6151196244
3692	0.6151193483
3693	0.6151193212
3694	0.6151191221
3695	0.6151191155
3696	0.6151177038
3697	0.6151174998
3698	0.6151167619
3699	0.6151166997
3700	0.6151159421
3701	0.6151154748
3702	0.6151154124
3703	0.6151152582
3704	0.6151150459
3705	0.6151149788
3706	0.6151146011
3707	0.6151141612
3708	0.6151136923
3709	0.6151136718
3710	0.6151133056
3711	0.6151130205
3712	0.6151125898
3713	0.6151123975
3714	0.6151122762
3715	0.6151122268
3716	0.6151120559
3717	0.6151117917
3718	0.615111668
3719	0.6151113093
3720	0.6151113083
3721	0.6151112039
3722	0.615111058
3723	0.6151109058
3724	0.6151099091
3725	0.6151097042
3726	0.6151097009
3727	0.6151096822
3728	0.6151088188
3729	0.6151088068
3730	0.6151087643
3731	0.6151087319
3732	0.6151078731
3733	0.615107789
3734	0.6151077747
3735	0.6151074745
3736	0.6151072783
3737	0.615106662
3738	0.6151056252
3739	0.6151055347
3740	0.6151048663
3741	0.6151046114
3742	0.6151046105
3743	0.6151042236
3744	0.6151039859
3745	0.6151039706
3746	0.6151034476
3747	0.6151034439
3748	0.6151033453
3749	0.6151023472
3750	0.6151023113
3751	0.6151022098
3752	0.6151017094
3753	0.615101246
3754	0.615101177
3755	0.6151007731
3756	0.6150988899
3757	0.6150987412
3758	0.6150987013
3759	0.6150981559
3760	0.6150981364
3761	0.6150979966
3762	0.615097926
3763	0.615097705
3764	0.6150962937
3765	0.6150962937
3766	0.6150961859
3767	0.615095367
3768	0.6150952591
3769	0.6150950716
3770	0.6150949869
3771	0.6150949284
3772	0.6150937808
3773	0.6150936971
3774	0.6150933436
3775	0.6150925223
3776	0.615092513
3777	0.6150924604
3778	0.6150918465
3779	0.6150916989
3780	0.6150916405
3781	0.6150915673
3782	0.6150914504
3783	0.6150913059
3784	0.6150912302
3785	0.6150906454
3786	0.6150903795
3787	0.6150901679
3788	0.6150895364
3789	0.6150895151
3790	0.6150892381
3791	0.6150891039
3792	0.615088245
3793	0.6150882362
3794	0.6150879272
3795	0.6150879079
3796	0.6150878904
3797	0.6150877405
3798	0.6150873801
3799	0.6150873776
3800	0.6150873381
3801	0.6150871071
3802	0.6150870087
3803	0.6150870026
3804	0.6150867232
3805	0.6150864892
3806	0.6150863379
3807	0.6150862462
3808	0.6150862439
3809	0.615086106
3810	0.6150848775
3811	0.6150841747
3812	0.6150839511
3813	0.6150837986
3814	0.6150832795
3815	0.6150827341
3816	0.6150824173
3817	0.6150824173
3818	0.6150824074
3819	0.6150823309
3820	0.6150822789
3821	0.6150821141
3822	0.615081628
3823	0.6150815121
3824	0.6150815045
3825	0.6150804565
3826	0.6150802802
3827	0.615079718
3828	0.6150791662
3829	0.6150790879
3830	0.6150789637
3831	0.6150789587
3832	0.6150789586
3833	0.6150789492
3834	0.6150789002
3835	0.6150787913
3836	0.6150787384
3837	0.615078726
3838	0.6150785447
3839	0.6150784275
3840	0.6150780501
3841	0.6150777862
3842	0.6150776956
3843	0.6150772797
3844	0.6150769197
3845	0.6150767281
3846	0.6150766693
3847	0.6150765028
3848	0.6150760632
3849	0.6150759721
3850	0.6150758956
3851	0.6150758497
3852	0.6150753329
3853	0.6150752698
3854	0.6150747706
3855	0.6150747393
3856	0.6150739757
3857	0.6150739546
3858	0.6150739489
3859	0.6150738959
3860	0.6150723658
3861	0.6150722859
3862	0.6150722512
3863	0.6150722329
3864	0.6150721912
3865	0.6150713809
3866	0.6150707162
3867	0.6150704236
3868	0.6150702971
3869	0.6150690135
3870	0.615068415
3871	0.6150683888
3872	0.6150682273
3873	0.6150679881
3874	0.6150679751
3875	0.615067975
3876	0.6150679667
3877	0.6150679579
3878	0.6150677707
3879	0.6150677428
3880	0.6150676338
3881	0.6150676225
3882	0.6150674568
3883	0.61506728
3884	0.6150671965
3885	0.6150671018
3886	0.6150666822
3887	0.6150666514
3888	0.6150666231
3889	0.6150664668
3890	0.6150664346
3891	0.6150664002
3892	0.6150649317
3893	0.6150647411
3894	0.615064138
3895	0.6150640679
3896	0.6150638508
3897	0.6150633898
3898	0.615062543
3899	0.6150625365
3900	0.6150619516
3901	0.6150619209
3902	0.6150617944
3903	0.6150616906
3904	0.6150611399
3905	0.6150610566
3906	0.6150609374
3907	0.6150608083
3908	0.6150607924
3909	0.6150605051
3910	0.6150604151
3911	0.6150599894
3912	0.6150598192
3913	0.6150596727
3914	0.6150595836
3915	0.6150594913
3916	0.6150594664
3917	0.615059392
3918	0.615059297
3919	0.6150582505
3920	0.6150581953
3921	0.6150577678
3922	0.6150568738
3923	0.6150568042
3924	0.61505523
3925	0.615054678
3926	0.6150544666
3927	0.6150544218
3928	0.6150542914
3929	0.6150542289
3930	0.6150542269
3931	0.6150542177
3932	0.6150541848
3933	0.6150541787
3934	0.6150540671
3935	0.6150540424
3936	0.6150532393
3937	0.6150528883
3938	0.6150526113
3939	0.6150525955
3940	0.6150523572
3941	0.6150523559
3942	0.6150521872
3943	0.615052182
3944	0.6150520566
3945	0.6150517675
3946	0.6150517365
3947	0.6150517014
3948	0.615051475
3949	0.6150514193
3950	0.6150513867
3951	0.615051082
3952	0.6150510072
3953	0.6150509593
3954	0.6150509
3955	0.6150503978
3956	0.6150503751
3957	0.6150503648
3958	0.6150503262
3959	0.615050277
3960	0.615050277
3961	0.6150501275
3962	0.6150501275
3963	0.6150498092
3964	0.6150493979
3965	0.6150493482
3966	0.615049316
3967	0.6150492684
3968	0.6150490034
3969	0.6150487606
3970	0.6150487447
3971	0.6150487402
3972	0.61504828
3973	0.6150480507
3974	0.615047917
3975	0.6150477881
3976	0.6150476505
3977	0.6150476435
3978	0.6150475115
3979	0.6150473477
3980	0.6150472558
3981	0.6150472558
3982	0.6150471595
3983	0.6150469765
3984	0.6150468914
3985	0.6150466629
3986	0.6150464361
3987	0.6150452748
3988	0.6150451769
3989	0.6150451169
3990	0.615044799
3991	0.6150447824
3992	0.6150447196
3993	0.6150447195
3994	0.6150446996
3995	0.615044611
3996	0.6150445625
3997	0.6150444515
3998	0.6150443189
3999	0.6150439022
4000	0.6150435572
4001	0.6150435396
4002	0.6150433863
4003	0.6150432781
4004	0.615042486
4005	0.6150424419
4006	0.6150422505
4007	0.6150420959
4008	0.6150419652
4009	0.6150418461
4010	0.6150416333
4011	0.6150415029
4012	0.615041417
4013	0.615041377
4014	0.6150411343
4015	0.6150410641
4016	0.6150410528
4017	0.6150406889
4018	0.6150404444
4019	0.6150403606
4020	0.6150402882
4021	0.6150402882
4022	0.6150402559
4023	0.6150402558
4024	0.6150402181
4025	0.6150401725
4026	0.6150386395
4027	0.6150386363
4028	0.6150386296
4029	0.615038465
4030	0.615038348
4031	0.6150383395
4032	0.6150383164
4033	0.6150382083
4034	0.6150382083
4035	0.6150381613
4036	0.6150381106
4037	0.6150380503
4038	0.6150367426
4039	0.6150363354
4040	0.6150362555
4041	0.6150352835
4042	0.6150352749
4043	0.6150347687
4044	0.6150342231
4045	0.6150328634
4046	0.6150328599
4047	0.6150328158
4048	0.6150327785
4049	0.6150327332
4050	0.6150325483
4051	0.6150324251
4052	0.6150322157
4053	0.6150322099
4054	0.6150322012
4055	0.6150321976
4056	0.6150320287
4057	0.6150320194
4058	0.615031851
4059	0.6150316669
4060	0.6150316419
4061	0.6150315269
4062	0.6150314876
4063	0.6150311931
4064	0.6150310925
4065	0.6150310925
4066	0.6150310197
4067	0.6150308758
4068	0.6150308171
4069	0.6150308147
4070	0.615029486
4071	0.6150293367
4072	0.6150288418
4073	0.6150287435
4074	0.6150284851
4075	0.6150284388
4076	0.6150283515
4077	0.6150283496
4078	0.6150283473
4079	0.615028315
4080	0.6150283042
4081	0.6150281884
4082	0.6150280622
4083	0.6150279373
4084	0.6150275809
4085	0.6150272362
4086	0.6150267813
4087	0.6150267099
4088	0.6150264742
4089	0.6150264277
4090	0.6150264268
4091	0.6150263269
4092	0.6150263045
4093	0.6150262489
4094	0.6150262461
4095	0.6150261537
4096	0.61502611
4097	0.615026015
4098	0.6150257808
4099	0.6150257488
4100	0.6150257404
4101	0.6150256886
4102	0.6150256866
4103	0.6150255881
4104	0.6150248195
4105	0.6150247165
4106	0.6150240548
4107	0.615023631
4108	0.615023631
4109	0.6150233498
4110	0.6150231303
4111	0.6150231131
4112	0.6150225481
4113	0.6150222155
4114	0.6150215964
4115	0.6150215687
4116	0.6150209952
4117	0.6150209937
4118	0.6150208738
4119	0.6150208496
4120	0.6150208494
4121	0.615020842
4122	0.6150204342
4123	0.6150203534
4124	0.6150199052
4125	0.6150190953
4126	0.6150190481
4127	0.6150190108
4128	0.6150188961
4129	0.6150188462
4130	0.6150188128
4131	0.6150187686
4132	0.6150186933
4133	0.6150186911
4134	0.6150186011
4135	0.6150185649
4136	0.6150185119
4137	0.6150181533
4138	0.6150180114
4139	0.615017993
4140	0.6150173025
4141	0.61501722
4142	0.61501583
4143	0.6150158201
4144	0.6150157728
4145	0.615015577
4146	0.6150155
4147	0.6150152134
4148	0.6150150759
4149	0.6150148079
4150	0.6150147562
4151	0.6150134668
4152	0.6150134182
4153	0.6150132681
4154	0.6150131063
4155	0.6150130605
4156	0.6150123847
4157	0.6150122951
4158	0.6150122176
4159	0.61501209
4160	0.6150119295
4161	0.6150117748
4162	0.6150117536
4163	0.6150117225
4164	0.615011688
4165	0.6150115324
4166	0.6150115191
4167	0.6150114719
4168	0.615011374
4169	0.6150106998
4170	0.615010613
4171	0.6150105731
4172	0.6150105343
4173	0.6150104345
4174	0.6150103843
4175	0.6150100447
4176	0.6150098278
4177	0.6150091774
4178	0.6150091675
4179	0.6150082151
4180	0.615008184
4181	0.6150073373
4182	0.6150073134
4183	0.6150072732
4184	0.6150070241
4185	0.6150059674
4186	0.6150058642
4187	0.615005758
4188	0.6150057371
4189	0.6150054009
4190	0.6150051929
4191	0.6150051536
4192	0.6150047439
4193	0.6150045629
4194	0.6150037796
4195	0.615003768
4196	0.615003723
4197	0.615003442
4198	0.6149997557
4199	0.6149996711
4200	0.614999652
4201	0.6149995105
4202	0.6149994839
4203	0.6149994056
4204	0.6149993284
4205	0.6149990611
4206	0.6149990561
4207	0.6149990399
4208	0.6149986806
4209	0.6149986346
4210	0.6149986309
4211	0.614998626
4212	0.6149986164
4213	0.6149985986
4214	0.6149985284
4215	0.6149983341
4216	0.6149971406
4217	0.6149969745
4218	0.6149969745
4219	0.6149969704
4220	0.6149962839
4221	0.6149959715
4222	0.6149957991
4223	0.6149957195
4224	0.6149957031
4225	0.6149955376
4226	0.6149955328
4227	0.6149955137
4228	0.6149954159
4229	0.6149937305
4230	0.6149930174
4231	0.6149929833
4232	0.6149927123
4233	0.6149926396
4234	0.6149926267
4235	0.6149924713
4236	0.6149924519
4237	0.614992447
4238	0.6149921837
4239	0.6149921581
4240	0.6149920808
4241	0.6149920805
4242	0.6149919222
4243	0.6149918295
4244	0.614991799
4245	0.6149907835
4246	0.6149905815
4247	0.6149902884
4248	0.6149901826
4249	0.6149899693
4250	0.6149898661
4251	0.6149894563
4252	0.6149893415
4253	0.6149888705
4254	0.6149861648
4255	0.6149861615
4256	0.6149861339
4257	0.614985892
4258	0.6149858801
4259	0.6149858421
4260	0.614985396
4261	0.6149853803
4262	0.6149853124
4263	0.6149852163
4264	0.6149852057
4265	0.6149851959
4266	0.6149850958
4267	0.6149850575
4268	0.6149850488
4269	0.6149849535
4270	0.6149849057
4271	0.6149847796
4272	0.6149847361
4273	0.6149846591
4274	0.6149846562
4275	0.6149845803
4276	0.6149844947
4277	0.6149844446
4278	0.6149842448
4279	0.6149842389
4280	0.6149835159
4281	0.6149834659
4282	0.6149832452
4283	0.6149830604
4284	0.6149830433
4285	0.6149829487
4286	0.6149826565
4287	0.6149818614
4288	0.614981839
4289	0.6149818366
4290	0.6149815623
4291	0.6149814815
4292	0.6149813279
4293	0.6149812914
4294	0.6149812116
4295	0.6149803431
4296	0.6149802425
4297	0.6149801057
4298	0.6149800497
4299	0.6149800159
4300	0.6149780387
4301	0.6149763094
4302	0.6149763094
4303	0.614975929
4304	0.6149758551
4305	0.6149758173
4306	0.6149758173
4307	0.6149749588
4308	0.6149748934
4309	0.614974892
4310	0.6149748835
4311	0.6149748492
4312	0.6149744012
4313	0.6149743741
4314	0.6149743569
4315	0.614974351
4316	0.6149743069
4317	0.6149740083
4318	0.6149739761
4319	0.6149739455
4320	0.6149738764
4321	0.6149720449
4322	0.6149717373
4323	0.6149715691
4324	0.6149713464
4325	0.6149713396
4326	0.6149712165
4327	0.6149711977
4328	0.6149709526
4329	0.6149707262
4330	0.614970656
4331	0.6149706427
4332	0.614969827
4333	0.6149698063
4334	0.6149694876
4335	0.6149691716
4336	0.6149685634
4337	0.6149685028
4338	0.6149681476
