iter	Passed	Remaining
3222	53717	112952
3223	53729	112925
3224	53740	112897
3225	53752	112870
3226	53764	112843
3227	53775	112815
3228	53787	112788
3229	53799	112763
3230	53812	112739
3231	53826	112715
3232	53839	112692
3233	53852	112666
3234	53864	112640
3235	53876	112613
3236	53887	112586
3237	53899	112559
3238	53912	112534
3239	53924	112509
3240	53936	112482
3241	53948	112456
3242	53960	112429
3243	53973	112405
3244	53986	112381
3245	53997	112352
3246	54009	112327
3247	54016	112290
3248	54065	112340
3249	54087	112335
3250	54116	112344
3251	54154	112371
3252	54185	112386
3253	54201	112367
3254	54214	112342
3255	54227	112318
3256	54240	112293
3257	54251	112266
3258	54264	112241
3259	54278	112219
3260	54290	112193
3261	54302	112168
3262	54312	112138
3263	54328	112119
3264	54334	112080
3265	54347	112055
3266	54357	112026
3267	54370	112001
3268	54382	111976
3269	54421	112004
3270	54434	111981
3271	54446	111954
3272	54458	111929
3273	54471	111905
3274	54484	111880
3275	54498	111858
3276	54510	111832
3277	54522	111806
3278	54535	111782
3279	54547	111755
3280	54559	111730
3281	54571	111703
3282	54583	111677
3283	54596	111652
3284	54608	111628
3285	54620	111601
3286	54634	111578
3287	54646	111553
3288	54652	111514
3289	54663	111487
3290	54675	111459
3291	54687	111434
3292	54701	111412
3293	54713	111387
3294	54724	111359
3295	54737	111334
3296	54749	111308
3297	54761	111283
3298	54772	111254
3299	54783	111227
3300	54796	111203
3301	54808	111178
3302	54821	111153
3303	54835	111130
3304	54848	111106
3305	54860	111081
3306	54872	111055
3307	54884	111029
3308	54897	111006
3309	54912	110985
3310	54931	110975
3311	54950	110963
3312	54969	110951
3313	54980	110923
3314	54993	110898
3315	55006	110874
3316	55018	110849
3317	55029	110822
3318	55041	110796
3319	55054	110772
3320	55066	110745
3321	55077	110719
3322	55090	110694
3323	55102	110669
3324	55117	110649
3325	55130	110624
3326	55141	110597
3327	55153	110571
3328	55165	110546
3329	55178	110523
3330	55191	110498
3331	55237	110541
3332	55263	110542
3333	55325	110616
3334	55359	110635
3335	55370	110609
3336	55383	110584
3337	55393	110555
3338	55406	110531
3339	55419	110506
3340	55431	110480
3341	55443	110455
3342	55456	110431
3343	55469	110408
3344	55481	110382
3345	55498	110366
3346	55510	110340
3347	55522	110315
3348	55534	110289
3349	55547	110266
3350	55584	110289
3351	55600	110272
3352	55613	110248
3353	55626	110225
3354	55638	110199
3355	55650	110172
3356	55662	110148
3357	55674	110122
3358	55687	110097
3359	55699	110072
3360	55711	110047
3361	55724	110023
3362	55736	109998
3363	55749	109973
3364	55761	109949
3365	55767	109912
3366	55779	109884
3367	55791	109860
3368	55803	109835
3369	55816	109811
3370	55828	109785
3371	55839	109758
3372	55852	109733
3373	55866	109712
3374	55878	109687
3375	55891	109663
3376	55904	109639
3377	55916	109614
3378	55927	109587
3379	55940	109564
3380	55955	109543
3381	55966	109516
3382	55978	109490
3383	55991	109467
3384	56002	109440
3385	56014	109415
3386	56027	109391
3387	56040	109367
3388	56051	109341
3389	56063	109314
3390	56074	109288
3391	56086	109263
3392	56098	109238
3393	56111	109214
3394	56122	109186
3395	56133	109158
3396	56146	109135
3397	56159	109113
3398	56172	109090
3399	56186	109067
3400	56199	109043
3401	56210	109017
3402	56222	108992
3403	56235	108969
3404	56246	108941
3405	56259	108917
3406	56270	108891
3407	56282	108866
3408	56294	108840
3409	56306	108814
3410	56318	108789
3411	56329	108762
3412	56342	108740
3413	56355	108716
3414	56362	108680
3415	56375	108658
3416	56425	108706
3417	56454	108714
3418	56495	108744
3419	56523	108750
3420	56550	108753
3421	56563	108730
3422	56576	108706
3423	56589	108683
3424	56600	108657
3425	56613	108633
3426	56625	108608
3427	56638	108584
3428	56651	108560
3429	56663	108536
3430	56676	108512
3431	56693	108497
3432	56706	108473
3433	56717	108447
3434	56729	108421
3435	56743	108400
3436	56778	108419
3437	56796	108405
3438	56809	108381
3439	56821	108357
3440	56833	108332
3441	56844	108306
3442	56857	108281
3443	56868	108254
3444	56880	108230
3445	56892	108205
3446	56904	108180
3447	56917	108156
3448	56930	108133
3449	56942	108107
3450	56955	108085
3451	56967	108060
3452	56979	108034
3453	56990	108008
3454	57005	107988
3455	57016	107962
3456	57029	107938
3457	57040	107911
3458	57051	107885
3459	57064	107862
3460	57076	107837
3461	57088	107812
3462	57102	107790
3463	57118	107773
3464	57131	107749
3465	57144	107726
3466	57156	107701
3467	57168	107677
3468	57181	107653
3469	57193	107629
3470	57204	107603
3471	57219	107583
3472	57232	107559
3473	57243	107533
3474	57251	107500
3475	57263	107475
3476	57274	107449
3477	57286	107424
3478	57298	107400
3479	57310	107374
3480	57322	107350
3481	57335	107326
3482	57341	107291
3483	57353	107267
3484	57365	107241
3485	57377	107217
3486	57389	107192
3487	57402	107168
3488	57415	107146
3489	57428	107123
3490	57442	107102
3491	57455	107078
3492	57466	107053
3493	57480	107031
3494	57493	107009
3495	57504	106982
3496	57516	106956
3497	57529	106933
3498	57541	106908
3499	57553	106884
3500	57564	106859
3501	57577	106835
3502	57589	106810
3503	57602	106788
3504	57665	106858
3505	57701	106877
3506	57717	106860
3507	57741	106858
3508	57767	106858
3509	57782	106839
3510	57793	106813
3511	57804	106787
3512	57817	106764
3513	57830	106741
3514	57842	106716
3515	57855	106694
3516	57868	106670
3517	57881	106647
3518	57894	106625
3519	57911	106610
3520	57924	106587
3521	57936	106562
3522	57948	106537
3523	57960	106513
3524	57997	106535
3525	58012	106516
3526	58025	106492
3527	58037	106468
3528	58050	106444
3529	58061	106419
3530	58075	106396
3531	58086	106371
3532	58097	106345
3533	58109	106320
3534	58121	106295
3535	58132	106269
3536	58144	106245
3537	58156	106220
3538	58167	106193
3539	58180	106171
3540	58192	106147
3541	58206	106126
3542	58217	106100
3543	58230	106076
3544	58241	106050
3545	58254	106026
3546	58266	106003
3547	58278	105979
3548	58290	105954
3549	58303	105931
3550	58315	105906
3551	58327	105882
3552	58339	105857
3553	58351	105833
3554	58362	105807
3555	58375	105784
3556	58386	105758
3557	58399	105735
3558	58410	105710
3559	58424	105690
3560	58437	105666
3561	58452	105647
3562	58465	105624
3563	58477	105600
3564	58490	105577
3565	58502	105553
3566	58515	105530
3567	58526	105505
3568	58539	105482
3569	58551	105458
3570	58563	105434
3571	58575	105409
3572	58588	105388
3573	58599	105361
3574	58612	105339
3575	58624	105314
3576	58637	105291
3577	58643	105256
3578	58655	105231
3579	58665	105205
3580	58677	105180
3581	58690	105157
3582	58704	105138
3583	58716	105113
3584	58727	105086
3585	58739	105062
3586	58750	105037
3587	58762	105012
3588	58774	104989
3589	58786	104964
3590	58799	104941
3591	58810	104915
3592	58822	104892
3593	58918	105017
3594	58950	105028
3595	58977	105031
3596	58992	105011
3597	59004	104988
3598	59018	104966
3599	59031	104945
3600	59043	104921
3601	59056	104897
3602	59067	104872
3603	59081	104851
3604	59093	104826
3605	59106	104805
3606	59120	104784
3607	59133	104761
3608	59145	104736
3609	59162	104723
3610	59174	104699
3611	59187	104676
3612	59194	104642
3613	59204	104615
3614	59241	104636
3615	59260	104622
3616	59272	104598
3617	59285	104576
3618	59297	104552
3619	59309	104528
3620	59320	104503
3621	59333	104479
3622	59344	104454
3623	59357	104432
3624	59370	104409
3625	59377	104376
3626	59389	104352
3627	59401	104329
3628	59415	104308
3629	59426	104282
3630	59439	104260
3631	59451	104235
3632	59461	104209
3633	59474	104186
3634	59487	104164
3635	59499	104141
3636	59512	104117
3637	59525	104095
3638	59537	104071
3639	59548	104046
3640	59561	104023
3641	59573	104000
3642	59584	103973
3643	59597	103952
3644	59608	103926
3645	59620	103902
3646	59632	103878
3647	59644	103853
3648	59656	103829
3649	59668	103806
3650	59680	103782
3651	59692	103758
3652	59704	103734
3653	59715	103710
3654	59727	103686
3655	59739	103661
3656	59754	103643
3657	59766	103619
3658	59779	103596
3659	59791	103573
3660	59803	103549
3661	59816	103527
3662	59823	103494
3663	59833	103467
3664	59845	103443
3665	59857	103420
3666	59868	103394
3667	59880	103371
3668	59892	103346
3669	59904	103323
3670	59915	103297
3671	59928	103275
3672	59940	103251
3673	59950	103225
3674	59964	103203
3675	59976	103180
3676	59988	103156
3677	60001	103134
3678	60012	103109
3679	60024	103085
3680	60037	103063
3681	60049	103039
3682	60061	103015
3683	60074	102993
3684	60087	102972
3685	60148	103032
3686	60179	103041
3687	60214	103056
3688	60246	103066
3689	60260	103047
3690	60273	103025
3691	60285	103000
3692	60297	102977
3693	60309	102953
3694	60321	102930
3695	60332	102904
3696	60346	102883
3697	60357	102859
3698	60371	102838
3699	60385	102818
3700	60398	102797
3701	60412	102775
3702	60423	102751
3703	60440	102734
3704	60452	102712
3705	60464	102688
3706	60477	102666
3707	60489	102642
3708	60526	102662
3709	60543	102646
3710	60562	102635
3711	60575	102613
3712	60588	102590
3713	60601	102569
3714	60613	102545
3715	60626	102523
3716	60637	102498
3717	60650	102475
3718	60662	102453
3719	60674	102429
3720	60684	102402
3721	60696	102377
3722	60708	102354
3723	60719	102330
3724	60733	102309
3725	60745	102285
3726	60755	102259
3727	60767	102235
3728	60780	102212
3729	60791	102188
3730	60804	102167
3731	60816	102142
3732	60828	102119
3733	60840	102095
3734	60851	102070
3735	60863	102046
3736	60875	102023
3737	60887	102000
3738	60900	101978
3739	60912	101955
3740	60925	101933
3741	60937	101909
3742	60947	101883
3743	60961	101862
3744	60973	101839
3745	60986	101817
3746	60998	101794
3747	61010	101770
3748	61023	101749
3749	61035	101726
3750	61047	101702
3751	61059	101679
3752	61072	101656
3753	61084	101633
3754	61096	101610
3755	61108	101587
3756	61123	101568
3757	61135	101545
3758	61147	101521
3759	61159	101498
3760	61171	101475
3761	61182	101451
3762	61195	101429
3763	61208	101406
3764	61222	101387
3765	61229	101355
3766	61241	101332
3767	61254	101310
3768	61266	101287
3769	61279	101265
3770	61290	101241
3771	61303	101218
3772	61314	101194
3773	61327	101171
3774	61339	101149
3775	61351	101126
3776	61364	101104
3777	61412	101140
3778	61441	101145
3779	61483	101170
3780	61525	101198
3781	61539	101177
3782	61551	101154
3783	61563	101131
3784	61576	101108
3785	61588	101086
3786	61601	101063
3787	61613	101041
3788	61626	101019
3789	61638	100996
3790	61651	100974
3791	61664	100952
3792	61676	100930
3793	61688	100905
3794	61700	100883
3795	61713	100861
3796	61725	100838
3797	61738	100816
3798	61755	100801
3799	61766	100776
3800	61778	100753
3801	61790	100729
3802	61802	100707
3803	61813	100682
3804	61850	100699
3805	61867	100685
3806	61879	100662
3807	61891	100639
3808	61903	100614
3809	61916	100593
3810	61928	100570
3811	61940	100548
3812	61952	100524
3813	61965	100502
3814	61977	100480
3815	61990	100458
3816	62003	100436
3817	62010	100404
3818	62021	100380
3819	62033	100357
3820	62046	100336
3821	62058	100313
3822	62071	100291
3823	62083	100268
3824	62095	100245
3825	62108	100223
3826	62120	100200
3827	62132	100177
3828	62145	100156
3829	62156	100131
3830	62168	100109
3831	62180	100085
3832	62186	100052
3833	62197	100028
3834	62210	100007
3835	62222	99984
3836	62234	99960
3837	62244	99935
3838	62258	99915
3839	62269	99891
3840	62282	99869
3841	62294	99846
3842	62305	99822
3843	62318	99799
3844	62331	99778
3845	62342	99755
3846	62354	99731
3847	62366	99709
3848	62379	99686
3849	62393	99666
3850	62405	99643
3851	62417	99621
3852	62429	99599
3853	62441	99575
3854	62453	99553
3855	62465	99530
3856	62478	99509
3857	62490	99486
3858	62501	99462
3859	62513	99439
3860	62526	99417
3861	62538	99394
3862	62550	99371
3863	62561	99347
3864	62573	99324
3865	62586	99302
3866	62598	99279
3867	62610	99257
3868	62622	99234
3869	62636	99215
3870	62649	99193
3871	62661	99170
3872	62674	99149
3873	62686	99127
3874	62698	99104
3875	62705	99072
3876	62717	99050
3877	62728	99026
3878	62783	99071
3879	62808	99069
3880	62834	99067
3881	62868	99079
3882	62901	99089
3883	62916	99072
3884	62928	99049
3885	62941	99027
3886	62953	99006
3887	62964	98981
3888	62976	98958
3889	62988	98935
3890	62999	98911
3891	63012	98890
3892	63025	98869
3893	63039	98848
3894	63053	98829
3895	63066	98808
3896	63079	98786
3897	63092	98765
3898	63106	98745
3899	63119	98725
3900	63131	98702
3901	63143	98679
3902	63155	98656
3903	63167	98634
3904	63204	98650
3905	63221	98635
3906	63240	98624
3907	63259	98611
3908	63276	98596
3909	63294	98583
3910	63313	98571
3911	63336	98566
3912	63352	98550
3913	63365	98529
3914	63377	98506
3915	63389	98483
3916	63401	98460
3917	63413	98438
3918	63425	98415
3919	63439	98395
3920	63450	98372
3921	63462	98349
3922	63475	98328
3923	63488	98306
3924	63503	98288
3925	63516	98267
3926	63530	98247
3927	63542	98225
3928	63554	98202
3929	63566	98179
3930	63577	98156
3931	63588	98132
3932	63601	98110
3933	63612	98086
3934	63623	98063
3935	63636	98041
3936	63649	98019
3937	63661	97997
3938	63674	97976
3939	63685	97953
3940	63697	97930
3941	63708	97906
3942	63719	97882
3943	63732	97860
3944	63744	97838
3945	63757	97816
3946	63768	97792
3947	63780	97770
3948	63791	97747
3949	63803	97723
3950	63815	97701
3951	63827	97678
3952	63839	97656
3953	63850	97633
3954	63862	97610
3955	63875	97588
3956	63886	97565
3957	63897	97541
3958	63909	97518
3959	63921	97495
3960	63927	97464
3961	63939	97442
3962	63946	97412
3963	63959	97391
3964	63972	97370
3965	63984	97347
3966	63996	97324
3967	64008	97303
3968	64020	97280
3969	64032	97258
3970	64044	97235
3971	64055	97211
3972	64068	97191
3973	64081	97170
3974	64093	97148
3975	64106	97127
3976	64118	97104
3977	64164	97133
3978	64217	97172
3979	64248	97179
3980	64275	97179
3981	64289	97160
3982	64301	97138
3983	64315	97118
3984	64327	97097
3985	64340	97075
3986	64352	97053
3987	64365	97031
3988	64378	97011
3989	64390	96989
3990	64403	96968
3991	64414	96943
3992	64426	96922
3993	64437	96897
3994	64450	96877
3995	64461	96854
3996	64473	96830
3997	64490	96816
3998	64502	96794
3999	64514	96771
4000	64527	96750
4001	64538	96727
4002	64550	96704
4003	64562	96682
4004	64608	96710
4005	64623	96693
4006	64635	96671
4007	64647	96648
4008	64658	96625
4009	64670	96603
4010	64683	96582
4011	64695	96559
4012	64707	96537
4013	64719	96514
4014	64732	96494
4015	64743	96470
4016	64755	96448
4017	64806	96483
4018	64862	96527
4019	64874	96505
4020	64886	96482
4021	64892	96451
4022	64904	96429
4023	64913	96402
4024	64927	96383
4025	64938	96359
4026	64951	96337
4027	64962	96315
4028	64974	96292
4029	64987	96271
4030	64999	96249
4031	65010	96225
4032	65021	96202
4033	65034	96180
4034	65040	96150
4035	65052	96127
4036	65064	96106
4037	65077	96084
4038	65089	96063
4039	65101	96041
4040	65114	96020
4041	65127	95999
4042	65139	95977
4043	65151	95955
4044	65163	95933
4045	65177	95913
4046	65188	95890
4047	65200	95867
4048	65212	95846
4049	65224	95823
4050	65236	95801
4051	65248	95778
4052	65260	95756
4053	65272	95735
4054	65284	95713
4055	65298	95693
4056	65312	95675
4057	65323	95650
4058	65335	95629
4059	65350	95611
4060	65361	95588
4061	65373	95566
4062	65386	95545
4063	65398	95522
4064	65410	95501
4065	65417	95471
4066	65429	95449
4067	65441	95428
4068	65453	95405
4069	65464	95382
4070	65478	95363
4071	65491	95342
4072	65504	95321
4073	65517	95300
4074	65530	95280
4075	65540	95256
4076	65552	95234
4077	65638	95319
4078	65671	95326
4079	65699	95329
4080	65723	95324
4081	65736	95302
4082	65747	95280
4083	65759	95257
4084	65772	95237
4085	65785	95216
4086	65798	95196
4087	65811	95175
4088	65826	95157
4089	65840	95138
4090	65852	95116
4091	65863	95093
4092	65876	95073
4093	65892	95056
4094	65903	95033
4095	65915	95011
4096	65927	94989
4097	65940	94968
4098	65953	94947
4099	65964	94924
4100	65976	94902
4101	66012	94915
4102	66026	94896
4103	66052	94893
4104	66065	94874
4105	66077	94852
4106	66091	94832
4107	66103	94811
4108	66110	94781
4109	66124	94761
4110	66136	94740
4111	66147	94716
4112	66159	94695
4113	66173	94675
4114	66185	94653
4115	66197	94631
4116	66209	94610
4117	66221	94587
4118	66233	94565
4119	66244	94543
4120	66256	94521
4121	66267	94497
4122	66281	94478
4123	66293	94457
4124	66307	94437
4125	66321	94418
4126	66333	94396
4127	66344	94374
4128	66357	94353
4129	66369	94331
4130	66382	94311
4131	66394	94289
4132	66407	94268
4133	66417	94244
4134	66431	94225
4135	66444	94205
4136	66457	94184
4137	66470	94164
4138	66482	94142
4139	66494	94120
4140	66507	94099
4141	66521	94080
4142	66534	94060
4143	66546	94038
4144	66560	94019
4145	66573	93999
4146	66585	93978
4147	66598	93956
4148	66610	93935
4149	66622	93912
4150	66635	93892
4151	66648	93872
4152	66660	93850
4153	66672	93829
4154	66684	93808
4155	66697	93786
4156	66710	93766
4157	66722	93745
4158	66735	93724
4159	66746	93702
4160	66760	93682
4161	66772	93661
4162	66784	93639
4163	66796	93617
4164	66809	93597
4165	66820	93574
4166	66833	93553
4167	66844	93531
4168	66857	93510
4169	66870	93490
4170	66881	93467
4171	66893	93446
4172	66906	93425
4173	66917	93402
4174	66929	93381
4175	66944	93363
4176	66957	93342
4177	66969	93321
4178	66981	93299
4179	67037	93339
4180	67094	93379
4181	67122	93380
4182	67149	93379
4183	67163	93360
4184	67176	93340
4185	67188	93318
4186	67201	93298
4187	67213	93276
4188	67225	93255
4189	67237	93234
4190	67251	93214
4191	67262	93192
4192	67276	93172
4193	67288	93152
4194	67302	93132
4195	67314	93110
4196	67331	93096
4197	67343	93073
4198	67357	93055
4199	67368	93033
4200	67380	93011
4201	67393	92990
4202	67404	92968
4203	67416	92946
4204	67454	92960
4205	67471	92946
4206	67484	92926
4207	67495	92902
4208	67507	92881
4209	67519	92859
4210	67531	92837
4211	67542	92815
4212	67553	92792
4213	67565	92770
4214	67578	92749
4215	67589	92727
4216	67603	92707
4217	67615	92686
4218	67621	92656
4219	67632	92634
4220	67645	92613
4221	67657	92592
4222	67669	92571
4223	67682	92550
4224	67693	92527
4225	67706	92507
4226	67717	92484
4227	67730	92464
4228	67742	92442
4229	67755	92422
4230	67767	92402
4231	67781	92382
4232	67793	92361
4233	67806	92340
4234	67817	92318
4235	67829	92296
4236	67841	92275
4237	67852	92252
4238	67864	92231
4239	67876	92209
4240	67888	92187
4241	67897	92162
4242	67910	92141
4243	67922	92121
4244	67935	92100
4245	67947	92079
4246	67960	92059
4247	67972	92038
4248	67986	92019
4249	67998	91997
4250	68010	91976
4251	68023	91955
4252	68034	91934
4253	68048	91914
4254	68061	91894
4255	68072	91872
4256	68087	91854
4257	68100	91835
4258	68112	91813
4259	68124	91791
4260	68136	91770
4261	68148	91749
4262	68160	91728
4263	68172	91706
4264	68183	91684
4265	68199	91668
4266	68213	91648
4267	68225	91627
4268	68237	91606
4269	68250	91586
4270	68261	91564
4271	68273	91543
4272	68286	91522
4273	68297	91500
4274	68308	91477
4275	68321	91457
4276	68333	91436
4277	68345	91414
4278	68359	91396
4279	68369	91372
4280	68382	91352
4281	68394	91331
4282	68408	91312
4283	68421	91292
4284	68433	91270
4285	68519	91348
4286	68551	91353
4287	68579	91353
4288	68601	91345
4289	68615	91327
4290	68628	91307
4291	68641	91286
4292	68653	91265
4293	68665	91245
4294	68677	91224
4295	68691	91204
4296	68704	91184
4297	68716	91164
4298	68729	91143
4299	68743	91124
4300	68764	91116
4301	68789	91112
4302	68799	91087
4303	68819	91077
4304	68838	91065
4305	68855	91051
4306	68865	91026
4307	68886	91016
4308	68927	91034
4309	68944	91019
4310	68958	91001
4311	68971	90980
4312	68984	90960
4313	68996	90939
4314	69007	90917
4315	69026	90905
4316	69046	90894
4317	69065	90881
4318	69081	90866
4319	69098	90851
4320	69116	90837
4321	69135	90825
4322	69155	90815
4323	69174	90802
4324	69186	90782
4325	69199	90762
4326	69212	90741
4327	69226	90723
4328	69240	90705
4329	69253	90685
4330	69265	90663
4331	69277	90642
4332	69289	90622
4333	69301	90600
4334	69314	90580
4335	69327	90560
4336	69341	90542
4337	69359	90529
4338	69378	90517
4339	69395	90501
4340	69413	90488
4341	69431	90475
4342	69450	90463
4343	69469	90450
4344	69487	90437
4345	69505	90424
4346	69519	90405
4347	69532	90386
4348	69547	90368
4349	69560	90349
4350	69574	90330
4351	69588	90311
4352	69603	90294
4353	69617	90275
4354	69632	90258
4355	69646	90239
4356	69659	90220
4357	69674	90202
4358	69691	90188
4359	69709	90175
4360	69729	90163
4361	69747	90150
4362	69767	90139
4363	69786	90128
4364	69803	90113
4365	69820	90098
4366	69837	90083
4367	69852	90066
4368	69866	90048
4369	69880	90029
4370	69895	90011
4371	69909	89993
4372	69923	89974
4373	69936	89955
4374	69950	89936
4375	69965	89918
4376	69979	89900
4377	70032	89932
4378	70078	89955
4379	70104	89951
4380	70162	89988
4381	70180	89975
4382	70201	89966
4383	70219	89952
4384	70238	89940
4385	70256	89927
4386	70271	89909
4387	70287	89893
4388	70300	89874
4389	70316	89857
4390	70329	89837
4391	70342	89818
4392	70362	89806
4393	70373	89784
4394	70386	89764
4395	70397	89742
4396	70409	89721
4397	70419	89698
4398	70432	89677
4399	70445	89657
4400	70457	89636
4401	70497	89651
4402	70513	89635
4403	70526	89615
4404	70541	89598
4405	70555	89579
4406	70569	89560
4407	70584	89543
4408	70602	89530
4409	70619	89515
4410	70637	89502
4411	70656	89490
4412	70675	89477
4413	70694	89465
4414	70712	89451
4415	70731	89439
4416	70750	89426
4417	70763	89407
4418	70778	89390
4419	70793	89372
4420	70806	89353
4421	70822	89337
4422	70836	89318
4423	70850	89300
4424	70866	89283
4425	70879	89264
4426	70894	89247
4427	70908	89228
4428	70922	89209
4429	70938	89193
4430	70953	89175
4431	70966	89156
4432	70980	89137
4433	70993	89118
4434	71010	89103
4435	71025	89086
4436	71039	89067
4437	71053	89049
4438	71068	89032
4439	71081	89012
4440	71098	88997
4441	71116	88984
4442	71136	88973
4443	71154	88959
4444	71172	88945
4445	71193	88936
4446	71211	88922
4447	71230	88910
4448	71247	88894
4449	71261	88876
4450	71276	88859
4451	71290	88841
4452	71305	88824
4453	71320	88806
4454	71333	88786
4455	71349	88770
4456	71363	88752
4457	71377	88733
4458	71390	88714
4459	71405	88696
4460	71420	88679
4461	71437	88664
4462	71523	88735
4463	71548	88729
4464	71583	88737
4465	71609	88734
4466	71629	88722
4467	71643	88704
4468	71661	88690
4469	71679	88677
4470	71698	88664
4471	71715	88649
4472	71734	88637
4473	71786	88665
4474	71807	88655
4475	71822	88638
4476	71836	88620
4477	71849	88600
4478	71861	88579
4479	71874	88559
4480	71885	88537
4481	71898	88517
4482	71909	88495
4483	71921	88473
4484	71932	88451
4485	71946	88433
4486	71957	88411
4487	71969	88390
4488	71981	88369
4489	71994	88349
4490	72008	88330
4491	72020	88310
4492	72030	88287
4493	72042	88266
4494	72055	88245
4495	72061	88217
4496	72073	88196
4497	72079	88168
4498	72091	88147
4499	72102	88125
4500	72115	88105
4501	72128	88085
4502	72140	88064
4503	72153	88044
4504	72166	88025
4505	72180	88006
4506	72191	87984
4507	72204	87965
4508	72217	87945
4509	72230	87925
4510	72241	87904
4511	72254	87884
4512	72266	87863
4513	72273	87836
4514	72286	87816
4515	72297	87794
4516	72313	87778
4517	72332	87765
4518	72350	87752
4519	72370	87741
4520	72389	87728
4521	72409	87717
4522	72430	87707
4523	72447	87692
4524	72467	87681
4525	72481	87663
4526	72494	87643
4527	72505	87622
4528	72517	87601
4529	72530	87580
4530	72541	87558
4531	72553	87537
4532	72565	87517
4533	72576	87495
4534	72587	87473
4535	72598	87451
4536	72611	87431
4537	72622	87409
4538	72634	87388
4539	72660	87384
4540	72692	87388
4541	72719	87385
4542	72745	87380
4543	72799	87410
4544	72813	87392
4545	72826	87372
4546	72840	87353
4547	72853	87334
4548	72866	87314
4549	72879	87295
4550	72892	87275
4551	72905	87255
4552	72922	87240
4553	72934	87220
4554	72946	87199
4555	72959	87179
4556	72974	87162
4557	72993	87150
4558	73011	87136
4559	73062	87162
4560	73090	87160
4561	73106	87144
4562	73125	87131
4563	73141	87115
4564	73153	87095
4565	73165	87074
4566	73177	87053
4567	73189	87032
4568	73200	87011
4569	73212	86990
4570	73225	86969
4571	73243	86956
4572	73260	86941
4573	73280	86930
4574	73297	86915
4575	73317	86904
4576	73336	86891
4577	73353	86877
4578	73372	86864
4579	73389	86850
4580	73403	86830
4581	73414	86808
4582	73426	86788
4583	73438	86767
4584	73449	86746
4585	73462	86726
4586	73478	86710
4587	73497	86697
4588	73517	86685
4589	73535	86672
4590	73552	86658
4591	73570	86644
4592	73590	86633
4593	73608	86619
4594	73626	86605
4595	73639	86585
4596	73651	86564
4597	73664	86545
4598	73676	86524
4599	73688	86504
4600	73700	86483
4601	73713	86463
4602	73725	86443
4603	73738	86423
4604	73750	86403
4605	73763	86382
4606	73775	86361
4607	73788	86342
4608	73800	86322
4609	73813	86303
4610	73826	86283
4611	73832	86255
4612	73845	86235
4613	73857	86215
4614	73870	86196
4615	73882	86174
4616	73894	86154
4617	73908	86136
4618	73920	86115
4619	73932	86094
4620	73944	86074
4621	73991	86094
4622	74015	86087
4623	74050	86092
4624	74104	86121
4625	74123	86109
4626	74136	86089
4627	74149	86069
4628	74161	86049
4629	74175	86030
4630	74189	86011
4631	74203	85994
4632	74216	85974
4633	74228	85953
4634	74240	85933
4635	74253	85913
4636	74265	85892
4637	74276	85870
4638	74288	85850
4639	74300	85829
4640	74339	85840
4641	74356	85825
4642	74371	85807
4643	74383	85787
4644	74395	85767
4645	74407	85746
4646	74420	85727
4647	74432	85706
4648	74445	85686
4649	74456	85665
4650	74468	85644
4651	74481	85624
4652	74493	85603
4653	74505	85583
4654	74517	85563
4655	74529	85542
4656	74542	85522
4657	74554	85502
4658	74566	85481
4659	74578	85461
4660	74590	85441
4661	74601	85418
4662	74613	85397
4663	74624	85377
4664	74637	85356
4665	74650	85337
4666	74661	85316
4667	74673	85295
4668	74684	85274
4669	74697	85253
4670	74708	85233
4671	74721	85213
4672	74733	85192
4673	74745	85172
4674	74755	85149
4675	74766	85127
4676	74778	85107
4677	74790	85086
4678	74801	85065
4679	74814	85045
4680	74825	85023
4681	74838	85005
4682	74851	84985
4683	74864	84965
4684	74876	84945
4685	74888	84924
4686	74901	84904
4687	74913	84885
4688	74926	84865
4689	74937	84843
4690	74950	84824
4691	74961	84803
4692	74973	84782
4693	74986	84762
4694	74998	84743
4695	75011	84722
4696	75023	84703
4697	75035	84682
4698	75046	84660
4699	75057	84639
4700	75068	84617
4701	75080	84597
4702	75092	84577
4703	75104	84556
4704	75118	84538
4705	75131	84518
4706	75143	84498
4707	75155	84478
4708	75167	84457
4709	75180	84438
4710	75192	84417
4711	75204	84397
4712	75259	84425
4713	75286	84421
4714	75308	84412
4715	75336	84410
4716	75370	84413
4717	75383	84394
4718	75394	84373
4719	75406	84352
4720	75420	84334
4721	75432	84314
4722	75445	84294
4723	75458	84276
4724	75471	84256
4725	75488	84241
4726	75500	84221
4727	75512	84201
4728	75525	84181
4729	75536	84160
4730	75548	84139
4731	75560	84119
4732	75573	84100
4733	75608	84105
4734	75625	84089
4735	75640	84073
4736	75652	84052
4737	75664	84032
4738	75677	84012
4739	75689	83993
4740	75701	83972
4741	75712	83951
4742	75724	83930
4743	75736	83910
4744	75747	83889
4745	75759	83868
4746	75771	83848
4747	75785	83830
4748	75797	83810
4749	75811	83791
4750	75822	83770
4751	75834	83750
4752	75846	83729
4753	75860	83711
4754	75872	83691
4755	75884	83671
4756	75896	83650
4757	75909	83631
4758	75922	83611
4759	75934	83591
4760	75945	83570
4761	75952	83544
4762	75965	83525
4763	75977	83504
4764	75991	83486
4765	76003	83466
4766	76014	83445
4767	76026	83424
4768	76037	83403
4769	76049	83382
4770	76060	83361
4771	76072	83341
4772	76083	83320
4773	76095	83300
4774	76109	83282
4775	76116	83256
